open_time,open,high,low,close,close_time,volume,BLB,BUB,isUpTrend
2022-01-01,511.5,527.9,511.4,527.3,2022-01-01 23:59:59.999,446171.541,,,True
2022-01-02,527.4,533.9,518.0,531.0,2022-01-02 23:59:59.999,404475.541,,,True
2022-01-03,531.0,532.8,510.0,511.9,2022-01-03 23:59:59.999,663841.021,,,True
2022-01-04,511.9,520.0,502.0,506.9,2022-01-04 23:59:59.999,687436.638,,,True
2022-01-05,506.9,516.0,457.0,474.1,2022-01-05 23:59:59.999,985152.004,,,True
2022-01-06,474.2,481.3,458.8,472.6,2022-01-06 23:59:59.999,986669.9,,,True
2022-01-07,472.6,473.9,437.5,448.1,2022-01-07 23:59:59.999,1331260.03,,,True
2022-01-08,448.1,459.7,415.0,429.9,2022-01-08 23:59:59.999,1062788.589,,,True
2022-01-09,429.8,444.5,427.0,438.7,2022-01-09 23:59:59.999,688777.347,,,True
2022-01-10,438.8,445.5,405.6,424.7,2022-01-10 23:59:59.999,1221504.738,,,True
2022-01-11,424.8,467.7,421.3,463.6,2022-01-11 23:59:59.999,1266092.819,,,True
2022-01-12,463.6,489.9,456.6,487.8,2022-01-12 23:59:59.999,836124.928,,,True
2022-01-13,487.8,489.8,466.5,475.2,2022-01-13 23:59:59.999,908052.937,,,True
2022-01-14,475.1,492.3,467.6,490.0,2022-01-14 23:59:59.999,797022.181,,,True
2022-01-15,489.9,500.9,485.0,494.5,2022-01-15 23:59:59.999,548626.203,,,True
2022-01-16,494.5,506.0,488.6,498.6,2022-01-16 23:59:59.999,507042.332,,,True
2022-01-17,498.6,499.1,466.9,475.2,2022-01-17 23:59:59.999,757806.035,,,True
2022-01-18,475.1,479.6,457.2,471.4,2022-01-18 23:59:59.999,707501.577,,,True
2022-01-19,471.5,473.1,453.7,461.9,2022-01-19 23:59:59.999,585750.3,,,True
2022-01-20,461.9,478.7,438.2,440.2,2022-01-20 23:59:59.999,1137854.894,174.1,174.1,True
2022-01-21,440.2,444.6,373.7,383.9,2022-01-21 23:59:59.999,1891179.594,174.1,174.1,True
2022-01-22,383.8,389.6,336.3,358.3,2022-01-22 23:59:59.999,2635609.386,174.1,174.1,True
2022-01-23,358.3,389.0,356.3,383.9,2022-01-23 23:59:59.999,1297043.923,174.1,174.1,True
2022-01-24,384.0,384.0,336.0,371.3,2022-01-24 23:59:59.999,1900214.42,174.1,174.1,True
2022-01-25,371.2,389.5,357.4,385.1,2022-01-25 23:59:59.999,1006111.155,174.1,174.1,True
2022-01-26,385.1,402.4,366.4,375.1,2022-01-26 23:59:59.999,1073520.172,174.1,174.1,True
2022-01-27,375.1,393.8,360.0,389.9,2022-01-27 23:59:59.999,962060.888,174.1,174.1,True
2022-01-28,389.9,395.9,375.8,385.9,2022-01-28 23:59:59.999,752320.615,174.1,174.1,True
2022-01-29,385.9,397.3,380.7,389.3,2022-01-29 23:59:59.999,534573.782,174.1,174.1,True
2022-01-30,389.4,389.6,372.2,377.2,2022-01-30 23:59:59.999,536436.123,174.1,174.1,True
2022-01-31,377.2,385.4,365.2,374.3,2022-01-31 23:59:59.999,620113.734,174.1,174.1,True
2022-02-01,374.4,388.4,373.7,384.2,2022-02-01 23:59:59.999,555347.277,174.1,174.1,True
2022-02-02,384.1,386.1,366.1,366.9,2022-02-02 23:59:59.999,572340.04,174.1,174.1,True
2022-02-03,367.1,372.4,359.6,372.3,2022-02-03 23:59:59.999,495715.227,174.1,174.1,True
2022-02-04,372.2,399.7,369.5,399.5,2022-02-04 23:59:59.999,849825.828,174.1,174.1,True
2022-02-05,399.6,431.0,396.3,413.7,2022-02-05 23:59:59.999,1031046.87,174.1,174.1,True
2022-02-06,413.8,422.5,407.0,419.9,2022-02-06 23:59:59.999,542631.176,174.1,174.1,True
2022-02-07,419.9,439.0,413.3,433.5,2022-02-07 23:59:59.999,758247.667,174.1,174.1,True
2022-02-08,433.5,445.4,406.2,407.8,2022-02-08 23:59:59.999,1148555.321,174.1,174.1,True
2022-02-09,407.9,427.7,407.1,422.9,2022-02-09 23:59:59.999,633880.431,174.1,174.1,True
2022-02-10,422.9,434.9,410.0,414.7,2022-02-10 23:59:59.999,956240.339,174.1,174.1,True
2022-02-11,414.7,418.9,390.5,400.0,2022-02-11 23:59:59.999,700843.2,174.1,174.1,True
2022-02-12,400.0,407.1,393.3,403.6,2022-02-12 23:59:59.999,521080.237,174.1,174.1,True
2022-02-13,403.6,407.8,394.7,397.9,2022-02-13 23:59:59.999,388657.052,174.1,174.1,True
2022-02-14,398.0,404.5,390.6,403.4,2022-02-14 23:59:59.999,472210.318,174.1,174.1,True
2022-02-15,403.4,443.0,402.7,432.4,2022-02-15 23:59:59.999,1184143.99,194.9,194.9,True
2022-02-16,432.4,433.5,422.2,427.3,2022-02-16 23:59:59.999,606252.493,211.15,211.15,True
2022-02-17,427.3,431.1,400.0,402.4,2022-02-17 23:59:59.999,661874.717,211.15,211.15,True
2022-02-18,402.4,411.0,392.2,399.2,2022-02-18 23:59:59.999,611936.679,211.15,211.15,True
2022-02-19,399.2,406.4,393.0,399.8,2022-02-19 23:59:59.999,410279.304,211.15,211.15,True
2022-02-20,399.8,400.0,375.0,380.6,2022-02-20 23:59:59.999,624148.525,211.15,211.15,True
2022-02-21,380.7,393.7,355.0,356.6,2022-02-21 23:59:59.999,1219652.481,211.15,211.15,True
2022-02-22,356.7,375.4,348.7,374.3,2022-02-22 23:59:59.999,940456.822,211.15,211.15,True
2022-02-23,374.3,384.2,365.3,365.6,2022-02-23 23:59:59.999,698692.661,211.15,211.15,True
2022-02-24,365.6,371.3,323.5,361.2,2022-02-24 23:59:59.999,1949035.935,211.15,211.15,True
2022-02-25,361.2,377.2,356.8,375.0,2022-02-25 23:59:59.999,783242.16,211.15,211.15,True
2022-02-26,375.0,386.1,370.5,373.7,2022-02-26 23:59:59.999,548687.941,211.15,211.15,True
2022-02-27,373.7,381.2,358.1,360.1,2022-02-27 23:59:59.999,677364.949,211.15,211.15,True
2022-02-28,360.1,397.2,355.8,395.6,2022-02-28 23:59:59.999,773064.48,211.15,211.15,True
2022-03-01,395.7,424.9,390.4,408.7,2022-03-01 23:59:59.999,1403695.832,211.15,211.15,True
2022-03-02,408.7,415.7,403.8,409.3,2022-03-02 23:59:59.999,788499.443,211.15,211.15,True
2022-03-03,409.3,413.2,397.4,402.6,2022-03-03 23:59:59.999,577002.325,211.15,211.15,True
