number,id,type,size,opendate,openprice,closeprice,closedate,isclosed,closetype,p/l,AccPL,qty,executions
47.0,ETHUSDT-2022-02-23 18:10:00,Sell,1000.0,2022-02-23 18:10:00,2643.04,2456.94,2022-02-24 15:14:59.999000,True,TC,68.91,307.99,0.378,open->TC
48.0,ETHUSDT-2022-02-24 15:10:00,Buy,1000.0,2022-02-24 15:10:00,2456.94,2759.95,2022-02-27 00:29:59.999000,True,TC,121.83,429.82,0.407,open->TC
49.0,ETHUSDT-2022-02-27 00:25:00,Sell,1000.0,2022-02-27 00:25:00,2759.95,2775.67,2022-02-27 10:29:59.999000,True,TC,-7.2,422.62,0.362,open->TC
50.0,ETHUSDT-2022-02-27 10:25:00,Buy,1000.0,2022-02-27 10:25:00,2775.67,2714.72,2022-02-27 19:19:59.999000,True,TC,-23.46,399.16,0.36,open->TC
51.0,ETHUSDT-2022-02-27 19:15:00,Sell,1000.0,2022-02-27 19:15:00,2714.72,2716.13,2022-02-28 14:34:59.999000,True,TC,-2.02,397.14,0.368,open->TC
52.0,ETHUSDT-2022-02-28 14:30:00,Buy,1000.0,2022-02-28 14:30:00,2716.13,2924.0,2022-03-02 18:49:59.999000,True,TC,75.03,472.17,0.368,open->TC
53.0,ETHUSDT-2022-03-02 18:45:00,Sell,1000.0,2022-03-02 18:45:00,2924.0,2664.93,2022-03-05 12:19:59.999000,True,TC,87.1,559.27,0.342,open->TC
54.0,ETHUSDT-2022-03-05 12:15:00,Buy,1000.0,2022-03-05 12:15:00,2664.93,2639.26,2022-03-06 03:59:59.999000,True,TC,-11.13,548.14,0.375,open->TC
55.0,ETHUSDT-2022-03-06 03:55:00,Sell,1000.0,2022-03-06 03:55:00,2639.26,2583.25,2022-03-07 13:14:59.999000,True,TC,19.72,567.86,0.379,open->TC
56.0,ETHUSDT-2022-03-07 13:10:00,Buy,1000.0,2022-03-07 13:10:00,2583.25,2531.18,2022-03-07 18:14:59.999000,True,TC,-21.66,546.2,0.387,open->TC
57.0,ETHUSDT-2022-03-07 18:10:00,Sell,1000.0,2022-03-07 18:10:00,2531.18,2582.59,2022-03-08 08:34:59.999000,True,TC,-21.81,524.39,0.395,open->TC
58.0,ETHUSDT-2022-03-08 08:30:00,Buy,1000.0,2022-03-08 08:30:00,2582.59,2694.21,2022-03-09 19:14:59.999000,True,TC,41.72,566.11,0.387,open->TC
59.0,ETHUSDT-2022-03-09 19:10:00,Sell,1000.0,2022-03-09 19:10:00,2694.21,2611.08,2022-03-11 07:29:59.999000,True,TC,29.36,595.47,0.371,open->TC
60.0,ETHUSDT-2022-03-11 07:25:00,Buy,1000.0,2022-03-11 07:25:00,2611.08,2551.64,2022-03-11 17:29:59.999000,True,TC,-24.26,571.21,0.383,open->TC
61.0,ETHUSDT-2022-03-11 17:25:00,Sell,1000.0,2022-03-11 17:25:00,2551.64,2594.32,2022-03-14 04:14:59.999000,True,TC,-18.23,552.98,0.392,open->TC
62.0,ETHUSDT-2022-03-14 04:10:00,Buy,1000.0,2022-03-14 04:10:00,2594.32,2542.54,2022-03-14 17:29:59.999000,True,TC,-21.46,531.52,0.385,open->TC
63.0,ETHUSDT-2022-03-14 17:25:00,Sell,1000.0,2022-03-14 17:25:00,2542.54,2584.58,2022-03-14 22:49:59.999000,True,TC,-18.03,513.49,0.393,open->TC
64.0,ETHUSDT-2022-03-14 22:45:00,Buy,1000.0,2022-03-14 22:45:00,2584.58,2513.13,2022-03-15 09:09:59.999000,True,TC,-29.14,484.35,0.387,open->TC
65.0,ETHUSDT-2022-03-15 09:05:00,Sell,1000.0,2022-03-15 09:05:00,2513.13,2579.01,2022-03-15 15:34:59.999000,True,TC,-27.71,456.64,0.398,open->TC
66.0,ETHUSDT-2022-03-15 15:30:00,Buy,1000.0,2022-03-15 15:30:00,2579.01,2915.35,2022-03-19 22:19:59.999000,True,TC,128.91,585.55,0.388,open->TC
67.0,ETHUSDT-2022-03-19 22:15:00,Sell,1000.0,2022-03-19 22:15:00,2915.35,2906.68,2022-03-20 20:14:59.999000,True,TC,1.47,587.02,0.343,open->TC
68.0,ETHUSDT-2022-03-20 20:10:00,Buy,1000.0,2022-03-20 20:10:00,2906.68,2966.58,2022-03-22 23:44:59.999000,True,TC,19.11,606.13,0.344,open->TC
69.0,ETHUSDT-2022-03-22 23:40:00,Sell,1000.0,2022-03-22 23:40:00,2966.58,3003.22,2022-03-23 14:59:59.999000,True,TC,-13.85,592.28,0.337,open->TC
70.0,ETHUSDT-2022-03-23 14:55:00,Buy,1000.0,2022-03-23 14:55:00,3003.22,3103.82,2022-03-25 16:54:59.999000,True,TC,32.0,624.28,0.333,open->TC
71.0,ETHUSDT-2022-03-25 16:50:00,Sell,1000.0,2022-03-25 16:50:00,3103.82,3147.01,2022-03-26 20:34:59.999000,True,TC,-15.42,608.86,0.322,open->TC
72.0,ETHUSDT-2022-03-26 20:30:00,Buy,1000.0,2022-03-26 20:30:00,3147.01,3342.79,2022-03-28 23:19:59.999000,True,TC,60.71,669.57,0.318,open->TC
73.0,ETHUSDT-2022-03-28 23:15:00,Sell,1000.0,2022-03-28 23:15:00,3342.79,3442.23,2022-03-29 09:19:59.999000,True,TC,-31.25,638.32,0.299,open->TC
74.0,ETHUSDT-2022-03-29 09:15:00,Buy,1000.0,2022-03-29 09:15:00,3442.23,3369.98,2022-03-29 16:14:59.999000,True,TC,-22.49,615.83,0.291,open->TC
75.0,ETHUSDT-2022-03-29 16:10:00,Sell,1000.0,2022-03-29 16:10:00,3369.98,3437.09,2022-03-30 17:59:59.999000,True,TC,-21.41,594.42,0.297,open->TC
76.0,ETHUSDT-2022-03-30 17:55:00,Buy,1000.0,2022-03-30 17:55:00,3437.09,3342.66,2022-03-31 14:04:59.999000,True,TC,-28.97,565.45,0.291,open->TC
77.0,ETHUSDT-2022-03-31 14:00:00,Sell,1000.0,2022-03-31 14:00:00,3342.66,3322.27,2022-04-01 13:04:59.999000,True,TC,4.6,570.05,0.299,open->TC
78.0,ETHUSDT-2022-04-01 13:00:00,Buy,1000.0,2022-04-01 13:00:00,3322.27,3438.52,2022-04-02 18:09:59.999000,True,TC,33.49,603.54,0.301,open->TC
79.0,ETHUSDT-2022-04-02 18:05:00,Sell,1000.0,2022-04-02 18:05:00,3438.52,3505.19,2022-04-03 06:59:59.999000,True,TC,-20.89,582.65,0.291,open->TC
80.0,ETHUSDT-2022-04-03 06:55:00,Buy,1000.0,2022-04-03 06:55:00,3505.19,3453.72,2022-04-04 10:39:59.999000,True,TC,-16.18,566.47,0.285,open->TC
81.0,ETHUSDT-2022-04-04 10:35:00,Sell,1000.0,2022-04-04 10:35:00,3453.72,3529.77,2022-04-04 22:49:59.999000,True,TC,-23.52,542.95,0.29,open->TC
82.0,ETHUSDT-2022-04-04 22:45:00,Buy,1000.0,2022-04-04 22:45:00,3529.77,3479.0,2022-04-05 13:14:59.999000,True,TC,-15.88,527.07,0.283,open->TC
83.0,ETHUSDT-2022-04-05 13:10:00,Sell,1000.0,2022-04-05 13:10:00,3479.0,3268.81,2022-04-08 02:44:59.999000,True,TC,58.92,585.99,0.287,open->TC
84.0,ETHUSDT-2022-04-08 02:40:00,Buy,1000.0,2022-04-08 02:40:00,3268.81,3219.56,2022-04-08 13:29:59.999000,True,TC,-16.57,569.42,0.306,open->TC
85.0,ETHUSDT-2022-04-08 13:25:00,Sell,1000.0,2022-04-08 13:25:00,3219.56,3250.64,2022-04-09 22:39:59.999000,True,TC,-11.15,558.27,0.311,open->TC
86.0,ETHUSDT-2022-04-09 22:35:00,Buy,1000.0,2022-04-09 22:35:00,3250.64,3246.7,2022-04-10 22:19:59.999000,True,TC,-2.71,555.56,0.308,open->TC
87.0,ETHUSDT-2022-04-10 22:15:00,Sell,1000.0,2022-04-10 22:15:00,3246.7,3036.63,2022-04-12 11:29:59.999000,True,TC,63.2,618.76,0.308,open->TC
88.0,ETHUSDT-2022-04-12 11:25:00,Buy,1000.0,2022-04-12 11:25:00,3036.63,2972.8,2022-04-12 19:59:59.999000,True,TC,-22.52,596.24,0.329,open->TC
89.0,ETHUSDT-2022-04-12 19:55:00,Sell,1000.0,2022-04-12 19:55:00,2972.8,3074.62,2022-04-13 13:54:59.999000,True,TC,-35.75,560.49,0.336,open->TC
90.0,ETHUSDT-2022-04-13 13:50:00,Buy,1000.0,2022-04-13 13:50:00,3074.62,3081.49,2022-04-14 10:49:59.999000,True,TC,0.73,561.22,0.325,open->TC
91.0,ETHUSDT-2022-04-14 10:45:00,Sell,1000.0,2022-04-14 10:45:00,3081.49,3047.44,2022-04-16 21:49:59.999000,True,TC,9.55,570.77,0.325,open->TC
92.0,ETHUSDT-2022-04-16 21:45:00,Buy,1000.0,2022-04-16 21:45:00,3047.44,3026.9,2022-04-17 03:09:59.999000,True,TC,-8.24,562.53,0.328,open->TC
93.0,ETHUSDT-2022-04-17 03:05:00,Sell,1000.0,2022-04-17 03:05:00,3026.9,3060.85,2022-04-17 13:39:59.999000,True,TC,-12.72,549.81,0.33,open->TC
94.0,ETHUSDT-2022-04-17 13:35:00,Buy,1000.0,2022-04-17 13:35:00,3060.85,3013.84,2022-04-17 23:24:59.999000,True,TC,-16.86,532.95,0.327,open->TC
95.0,ETHUSDT-2022-04-17 23:20:00,Sell,1000.0,2022-04-17 23:20:00,3013.84,2959.99,2022-04-18 17:14:59.999000,True,TC,16.37,549.32,0.332,open->TC
96.0,ETHUSDT-2022-04-18 17:10:00,Buy,1000.0,2022-04-18 17:10:00,2959.99,3080.54,2022-04-20 15:04:59.999000,True,TC,39.23,588.55,0.338,open->TC
97.0,ETHUSDT-2022-04-20 15:00:00,Sell,1000.0,2022-04-20 15:00:00,3080.54,3128.72,2022-04-21 10:44:59.999000,True,TC,-17.14,571.41,0.325,open->TC
98.0,ETHUSDT-2022-04-21 10:40:00,Buy,1000.0,2022-04-21 10:40:00,3128.72,3075.54,2022-04-21 17:09:59.999000,True,TC,-18.5,552.91,0.32,open->TC
99.0,ETHUSDT-2022-04-21 17:05:00,Sell,1000.0,2022-04-21 17:05:00,3075.54,2876.13,2022-04-25 13:39:59.999000,True,TC,63.34,616.25,0.325,open->TC
100.0,ETHUSDT-2022-04-25 13:35:00,Buy,1000.0,2022-04-25 13:35:00,2876.13,2972.1,2022-04-26 13:19:59.999000,True,TC,31.87,648.12,0.348,open->TC
101.0,ETHUSDT-2022-04-26 13:15:00,Sell,1000.0,2022-04-26 13:15:00,2972.1,2892.23,2022-04-27 07:59:59.999000,True,TC,25.37,673.49,0.336,open->TC
102.0,ETHUSDT-2022-04-27 07:55:00,Buy,1000.0,2022-04-27 07:55:00,2892.23,2830.01,2022-04-27 14:29:59.999000,True,TC,-23.01,650.48,0.346,open->TC
103.0,ETHUSDT-2022-04-27 14:25:00,Sell,1000.0,2022-04-27 14:25:00,2830.01,2929.65,2022-04-28 08:29:59.999000,True,TC,-36.71,613.77,0.353,open->TC
104.0,ETHUSDT-2022-04-28 08:25:00,Buy,1000.0,2022-04-28 08:25:00,2929.65,2877.6,2022-04-28 13:49:59.999000,True,TC,-19.27,594.5,0.341,open->TC
105.0,ETHUSDT-2022-04-28 13:45:00,Sell,1000.0,2022-04-28 13:45:00,2877.6,2971.19,2022-04-28 17:59:59.999000,True,TC,-34.02,560.48,0.348,open->TC
106.0,ETHUSDT-2022-04-28 17:55:00,Buy,1000.0,2022-04-28 17:55:00,2971.19,2889.94,2022-04-29 09:09:59.999000,True,TC,-28.85,531.63,0.337,open->TC
107.0,ETHUSDT-2022-04-29 09:05:00,Sell,1000.0,2022-04-29 09:05:00,2889.94,2809.8,2022-05-01 15:54:59.999000,True,TC,26.23,557.86,0.346,open->TC
108.0,ETHUSDT-2022-05-01 15:50:00,Buy,1000.0,2022-05-01 15:50:00,2809.8,2810.42,2022-05-02 09:59:59.999000,True,TC,-1.28,556.58,0.356,open->TC
109.0,ETHUSDT-2022-05-02 09:55:00,Sell,1000.0,2022-05-02 09:55:00,2810.42,2858.02,2022-05-02 21:34:59.999000,True,TC,-18.44,538.14,0.356,open->TC
110.0,ETHUSDT-2022-05-02 21:30:00,Buy,1000.0,2022-05-02 21:30:00,2858.02,2806.31,2022-05-03 16:09:59.999000,True,TC,-19.59,518.55,0.35,open->TC
111.0,ETHUSDT-2022-05-03 16:05:00,Sell,1000.0,2022-05-03 16:05:00,2806.31,2825.34,2022-05-04 07:49:59.999000,True,TC,-8.28,510.27,0.356,open->TC
112.0,ETHUSDT-2022-05-04 07:45:00,Buy,1000.0,2022-05-04 07:45:00,2825.34,2920.27,2022-05-05 09:24:59.999000,True,TC,32.1,542.37,0.354,open->TC
113.0,ETHUSDT-2022-05-05 09:20:00,Sell,1000.0,2022-05-05 09:20:00,2920.27,2426.52,2022-05-10 06:29:59.999000,True,TC,167.58,709.95,0.342,open->TC
114.0,ETHUSDT-2022-05-10 06:25:00,Buy,1000.0,2022-05-10 06:25:00,2426.52,2320.15,2022-05-10 21:14:59.999000,True,TC,-45.34,664.61,0.412,open->TC
115.0,ETHUSDT-2022-05-10 21:10:00,Sell,1000.0,2022-05-10 21:10:00,2320.15,2428.04,2022-05-11 09:39:59.999000,True,TC,-48.0,616.61,0.431,open->TC
116.0,ETHUSDT-2022-05-11 09:35:00,Buy,1000.0,2022-05-11 09:35:00,2428.04,2273.95,2022-05-11 12:44:59.999000,True,TC,-64.96,551.65,0.412,open->TC
117.0,ETHUSDT-2022-05-11 12:40:00,Sell,1000.0,2022-05-11 12:40:00,2273.95,2024.42,2022-05-13 01:04:59.999000,True,TC,108.23,659.88,0.44,open->TC
118.0,ETHUSDT-2022-05-13 01:00:00,Buy,1000.0,2022-05-13 01:00:00,2024.42,1986.01,2022-05-14 11:14:59.999000,True,TC,-20.47,639.41,0.494,open->TC
119.0,ETHUSDT-2022-05-14 11:10:00,Sell,1000.0,2022-05-14 11:10:00,1986.01,2045.56,2022-05-14 21:49:59.999000,True,TC,-31.48,607.93,0.504,open->TC
120.0,ETHUSDT-2022-05-14 21:45:00,Buy,1000.0,2022-05-14 21:45:00,2045.56,2067.7,2022-05-16 03:24:59.999000,True,TC,9.32,617.25,0.489,open->TC
121.0,ETHUSDT-2022-05-16 03:20:00,Sell,1000.0,2022-05-16 03:20:00,2067.7,2076.78,2022-05-17 03:39:59.999000,True,TC,-5.89,611.36,0.484,open->TC
122.0,ETHUSDT-2022-05-17 03:35:00,Buy,1000.0,2022-05-17 03:35:00,2076.78,2040.66,2022-05-17 16:24:59.999000,True,TC,-18.89,592.47,0.482,open->TC
123.0,ETHUSDT-2022-05-17 16:20:00,Sell,1000.0,2022-05-17 16:20:00,2040.66,1982.88,2022-05-19 13:34:59.999000,True,TC,26.81,619.28,0.49,open->TC
124.0,ETHUSDT-2022-05-19 13:30:00,Buy,1000.0,2022-05-19 13:30:00,1982.88,1995.84,2022-05-20 14:49:59.999000,True,TC,5.04,624.32,0.504,open->TC
125.0,ETHUSDT-2022-05-20 14:45:00,Sell,1000.0,2022-05-20 14:45:00,1995.84,1989.45,2022-05-22 09:14:59.999000,True,TC,1.7,626.02,0.501,open->TC
126.0,ETHUSDT-2022-05-22 09:10:00,Buy,1000.0,2022-05-22 09:10:00,1989.45,2031.93,2022-05-23 18:59:59.999000,True,TC,19.85,645.87,0.503,open->TC
127.0,ETHUSDT-2022-05-23 18:55:00,Sell,1000.0,2022-05-23 18:55:00,2031.93,2007.41,2022-05-25 02:39:59.999000,True,TC,10.57,656.44,0.492,open->TC
128.0,ETHUSDT-2022-05-25 02:35:00,Buy,1000.0,2022-05-25 02:35:00,2007.41,1974.32,2022-05-25 06:24:59.999000,True,TC,-17.98,638.46,0.498,open->TC
129.0,ETHUSDT-2022-05-25 06:20:00,Sell,1000.0,2022-05-25 06:20:00,1974.32,1786.09,2022-05-28 11:24:59.999000,True,TC,93.84,732.3,0.507,open->TC
130.0,ETHUSDT-2022-05-28 11:20:00,Buy,1000.0,2022-05-28 11:20:00,1786.09,1950.54,2022-05-31 13:39:59.999000,True,TC,90.57,822.87,0.56,open->TC
131.0,ETHUSDT-2022-05-31 13:35:00,Sell,1000.0,2022-05-31 13:35:00,1950.54,1965.01,2022-06-01 13:29:59.999000,True,TC,-8.92,813.95,0.513,open->TC
132.0,ETHUSDT-2022-06-01 13:25:00,Buy,1000.0,2022-06-01 13:25:00,1965.01,1893.21,2022-06-01 15:34:59.999000,True,TC,-38.04,775.91,0.509,open->TC
133.0,ETHUSDT-2022-06-01 15:30:00,Sell,1000.0,2022-06-01 15:30:00,1893.21,1783.11,2022-06-04 14:34:59.999000,True,TC,56.66,832.57,0.528,open->TC
134.0,ETHUSDT-2022-06-04 14:30:00,Buy,1000.0,2022-06-04 14:30:00,1783.11,1868.71,2022-06-06 15:19:59.999000,True,TC,46.51,879.08,0.561,open->TC
135.0,ETHUSDT-2022-06-06 15:15:00,Sell,1000.0,2022-06-06 15:15:00,1868.71,1797.93,2022-06-07 18:14:59.999000,True,TC,36.38,915.46,0.535,open->TC
136.0,ETHUSDT-2022-06-07 18:10:00,Buy,1000.0,2022-06-07 18:10:00,1797.93,1760.57,2022-06-07 22:49:59.999000,True,TC,-22.28,893.18,0.556,open->TC
137.0,ETHUSDT-2022-06-07 22:45:00,Sell,1000.0,2022-06-07 22:45:00,1760.57,1825.88,2022-06-09 09:29:59.999000,True,TC,-38.6,854.58,0.568,open->TC
138.0,ETHUSDT-2022-06-09 09:25:00,Buy,1000.0,2022-06-09 09:25:00,1825.88,1773.9,2022-06-10 00:14:59.999000,True,TC,-29.97,824.61,0.548,open->TC
139.0,ETHUSDT-2022-06-10 00:10:00,Sell,1000.0,2022-06-10 00:10:00,1773.9,1519.26,2022-06-12 14:54:59.999000,True,TC,142.05,966.66,0.564,open->TC
140.0,ETHUSDT-2022-06-12 14:50:00,Buy,1000.0,2022-06-12 14:50:00,1519.26,1456.41,2022-06-12 22:59:59.999000,True,TC,-42.87,923.79,0.658,open->TC
141.0,ETHUSDT-2022-06-12 22:55:00,Sell,1000.0,2022-06-12 22:55:00,1456.41,1183.33,2022-06-15 18:44:59.999000,True,TC,186.0,1109.79,0.687,open->TC
142.0,ETHUSDT-2022-06-15 18:40:00,Buy,1000.0,2022-06-15 18:40:00,1183.33,1156.97,2022-06-16 08:14:59.999000,True,TC,-23.78,1086.01,0.845,open->TC
143.0,ETHUSDT-2022-06-16 08:10:00,Sell,1000.0,2022-06-16 08:10:00,1156.97,1006.03,2022-06-19 10:14:59.999000,True,TC,128.96,1214.97,0.864,open->TC
144.0,ETHUSDT-2022-06-19 10:10:00,Buy,1000.0,2022-06-19 10:10:00,1006.03,1069.56,2022-06-20 01:49:59.999000,True,TC,61.65,1276.62,0.994,open->TC
145.0,ETHUSDT-2022-06-20 01:45:00,Sell,1000.0,2022-06-20 01:45:00,1069.56,1127.87,2022-06-20 09:09:59.999000,True,TC,-56.02,1220.6,0.935,open->TC
