number,id,type,size,opendate,openprice,closeprice,closedate,isclosed,closetype,p/l,AccPL,qty,executions
204.0,LINKUSDT-2022-07-31 16:40:00,Buy,1000.0,2022-07-31 16:40:00,7.983,7.893,2022-07-31 17:27:59.999000,True,sl,-12.77,-191.63,125.266,open->sl
205.0,LINKUSDT-2022-07-31 22:35:00,Sell,1000.0,2022-07-31 22:35:00,7.651,7.728,2022-08-01 00:32:59.999000,True,sl,-11.56,-203.19,130.702,open->sl
206.0,LINKUSDT-2022-08-02 15:00:00,Buy,1000.0,2022-08-02 15:00:00,7.33,7.246,2022-08-02 15:13:59.999000,True,sl,-12.96,-216.15,136.426,open->sl
207.0,LINKUSDT-2022-08-03 00:40:00,Sell,1000.0,2022-08-03 00:40:00,7.078,7.151,2022-08-03 01:44:59.999000,True,sl,-11.81,-227.96,141.283,open->sl
208.0,LINKUSDT-2022-08-03 05:45:00,Buy,1000.0,2022-08-03 05:45:00,7.377,7.451,2022-08-03 08:02:59.999000,True,tp,8.53,-219.43,135.556,open->tp
209.0,LINKUSDT-2022-08-03 22:30:00,Sell,1000.0,2022-08-03 22:30:00,7.388,7.311,2022-08-03 23:09:59.999000,True,tp,8.92,-210.51,135.355,open->tp
210.0,LINKUSDT-2022-08-04 04:35:00,Buy,1000.0,2022-08-04 04:35:00,7.522,7.434,2022-08-04 06:16:59.999000,True,sl,-13.2,-223.71,132.943,open->sl
211.0,LINKUSDT-2022-08-04 06:25:00,Sell,1000.0,2022-08-04 06:25:00,7.346,7.421,2022-08-04 07:24:59.999000,True,sl,-11.71,-235.42,136.129,open->sl
212.0,LINKUSDT-2022-08-05 01:45:00,Buy,1000.0,2022-08-05 01:45:00,7.481,7.559,2022-08-05 02:43:59.999000,True,tp,8.93,-226.49,133.672,open->tp
213.0,LINKUSDT-2022-08-06 17:00:00,Sell,1000.0,2022-08-06 17:00:00,7.754,7.834,2022-08-06 17:28:59.999000,True,sl,-11.82,-238.31,128.966,open->sl
214.0,LINKUSDT-2022-08-07 12:55:00,Buy,1000.0,2022-08-07 12:55:00,7.86,7.94,2022-08-07 16:33:59.999000,True,tp,8.68,-229.63,127.226,open->tp
215.0,LINKUSDT-2022-08-09 11:55:00,Sell,1000.0,2022-08-09 11:55:00,8.425,8.52,2022-08-09 12:33:59.999000,True,sl,-12.78,-242.41,118.694,open->sl
216.0,LINKUSDT-2022-08-09 17:25:00,Buy,1000.0,2022-08-09 17:25:00,8.814,8.719,2022-08-09 18:26:59.999000,True,sl,-12.28,-254.69,113.456,open->sl
217.0,LINKUSDT-2022-08-10 00:30:00,Sell,1000.0,2022-08-10 00:30:00,8.449,8.364,2022-08-10 06:04:59.999000,True,tp,8.56,-246.13,118.357,open->tp
218.0,LINKUSDT-2022-08-10 12:30:00,Buy,1000.0,2022-08-10 12:30:00,8.658,8.745,2022-08-10 12:39:59.999000,True,tp,8.55,-237.58,115.5,open->tp
219.0,LINKUSDT-2022-08-11 07:50:00,Sell,1000.0,2022-08-11 07:50:00,8.95,9.04,2022-08-11 12:07:59.999000,True,sl,-11.56,-249.14,111.732,open->sl
220.0,LINKUSDT-2022-08-11 12:55:00,Buy,1000.0,2022-08-11 12:55:00,9.161,9.064,2022-08-11 13:15:59.999000,True,sl,-12.09,-261.23,109.158,open->sl
221.0,LINKUSDT-2022-08-13 11:40:00,Sell,1000.0,2022-08-13 11:40:00,9.079,9.177,2022-08-13 12:59:59.999000,True,sl,-12.29,-273.52,110.144,open->sl
222.0,LINKUSDT-2022-08-14 07:40:00,Buy,1000.0,2022-08-14 07:40:00,9.313,9.219,2022-08-14 08:40:59.999000,True,sl,-11.59,-285.11,107.377,open->sl
223.0,LINKUSDT-2022-08-14 12:00:00,Sell,1000.0,2022-08-14 12:00:00,9.05,8.957,2022-08-14 13:17:59.999000,True,tp,8.78,-276.33,110.497,open->tp
224.0,LINKUSDT-2022-08-15 02:40:00,Buy,1000.0,2022-08-15 02:40:00,9.021,8.924,2022-08-15 04:07:59.999000,True,sl,-12.25,-288.58,110.852,open->sl
225.0,LINKUSDT-2022-08-15 06:25:00,Sell,1000.0,2022-08-15 06:25:00,8.666,8.572,2022-08-15 06:52:59.999000,True,tp,9.35,-279.23,115.393,open->tp
226.0,LINKUSDT-2022-08-17 06:00:00,Buy,1000.0,2022-08-17 06:00:00,8.709,8.574,2022-08-17 07:25:59.999000,True,sl,-17.0,-296.23,114.824,open->sl
227.0,LINKUSDT-2022-08-17 07:35:00,Sell,1000.0,2022-08-17 07:35:00,8.47,8.381,2022-08-17 12:06:59.999000,True,tp,9.01,-287.22,118.064,open->tp
