number,id,type,size,opendate,openprice,closeprice,closedate,isclosed,closetype,p/l,AccPL,qty,executions
250.0,XTZUSDT-2022-08-07 11:55:00,Buy,1000.0,2022-08-07 11:55:00,1.895,1.919,2022-08-07 16:16:59.999000,True,tp,11.16,-205.76,527.704,open->tp
251.0,XTZUSDT-2022-08-07 23:15:00,Sell,1000.0,2022-08-07 23:15:00,1.885,1.904,2022-08-08 00:25:59.999000,True,sl,-11.58,-217.34,530.504,open->sl
252.0,XTZUSDT-2022-08-08 03:40:00,Buy,1000.0,2022-08-08 03:40:00,1.924,1.944,2022-08-08 09:18:59.999000,True,tp,8.9,-208.44,519.751,open->tp
253.0,XTZUSDT-2022-08-08 15:30:00,Sell,1000.0,2022-08-08 15:30:00,1.899,1.88,2022-08-08 16:31:59.999000,True,tp,8.51,-199.93,526.593,open->tp
254.0,XTZUSDT-2022-08-10 11:20:00,Buy,1000.0,2022-08-10 11:20:00,1.797,1.824,2022-08-10 12:30:59.999000,True,tp,13.53,-186.4,556.483,open->tp
255.0,XTZUSDT-2022-08-11 20:15:00,Sell,1000.0,2022-08-11 20:15:00,1.902,1.883,2022-08-12 00:13:59.999000,True,tp,8.49,-177.91,525.762,open->tp
256.0,XTZUSDT-2022-08-12 18:40:00,Buy,1000.0,2022-08-12 18:40:00,1.91,1.93,2022-08-13 00:30:59.999000,True,tp,8.97,-168.94,523.56,open->tp
257.0,XTZUSDT-2022-08-13 10:50:00,Sell,1000.0,2022-08-13 10:50:00,1.907,1.926,2022-08-13 18:14:59.999000,True,sl,-11.46,-180.4,524.384,open->sl
258.0,XTZUSDT-2022-08-14 03:00:00,Buy,1000.0,2022-08-14 03:00:00,1.928,1.949,2022-08-14 06:31:59.999000,True,tp,9.39,-171.01,518.672,open->tp
259.0,XTZUSDT-2022-08-14 12:25:00,Sell,1000.0,2022-08-14 12:25:00,1.921,1.901,2022-08-14 13:26:59.999000,True,tp,8.91,-162.1,520.562,open->tp
260.0,XTZUSDT-2022-08-15 16:00:00,Buy,1000.0,2022-08-15 16:00:00,1.845,1.826,2022-08-15 18:04:59.999000,True,sl,-11.8,-173.9,542.005,open->sl
261.0,XTZUSDT-2022-08-15 23:00:00,Sell,1000.0,2022-08-15 23:00:00,1.792,1.811,2022-08-15 23:36:59.999000,True,sl,-12.1,-186.0,558.036,open->sl
262.0,XTZUSDT-2022-08-16 10:20:00,Buy,1000.0,2022-08-16 10:20:00,1.831,1.852,2022-08-16 12:15:59.999000,True,tp,9.97,-176.03,546.15,open->tp
263.0,XTZUSDT-2022-08-17 11:40:00,Sell,1000.0,2022-08-17 11:40:00,1.921,1.9,2022-08-17 12:19:59.999000,True,tp,9.43,-166.6,520.562,open->tp
