number,id,type,size,opendate,openprice,closeprice,closedate,isclosed,closetype,p/l,AccPL,qty,executions
176.0,ETHUSDT-2022-07-23 04:40:00,Buy,1000.0,2022-07-23 04:40:00,1591.11,1536.89,2022-07-23 11:09:59.999000,True,TC,-35.58,1707.73,0.628,open->TC
177.0,ETHUSDT-2022-07-23 11:05:00,Sell,1000.0,2022-07-23 11:05:00,1536.89,1568.11,2022-07-24 00:04:59.999000,True,TC,-21.81,1685.92,0.651,open->TC
178.0,ETHUSDT-2022-07-24 00:00:00,Buy,1000.0,2022-07-24 00:00:00,1568.11,1557.4,2022-07-25 00:49:59.999000,True,TC,-8.33,1677.59,0.638,open->TC
179.0,ETHUSDT-2022-07-25 00:45:00,Sell,1000.0,2022-07-25 00:45:00,1557.4,1421.88,2022-07-26 23:14:59.999000,True,TC,85.52,1763.11,0.642,open->TC
180.0,ETHUSDT-2022-07-26 23:10:00,Buy,1000.0,2022-07-26 23:10:00,1421.88,1717.87,2022-07-28 15:40:59.999000,True,tp,206.67,1969.78,0.703,open->tp
181.0,ETHUSDT-2022-07-29 11:40:00,Sell,1000.0,2022-07-29 11:40:00,1674.5,1762.8,2022-07-29 23:14:59.999000,True,TC,-54.23,1915.55,0.597,open->TC
182.0,ETHUSDT-2022-07-29 23:10:00,Buy,1000.0,2022-07-29 23:10:00,1762.8,1683.57,2022-07-30 22:04:59.999000,True,TC,-46.45,1869.1,0.567,open->TC
183.0,ETHUSDT-2022-07-30 22:00:00,Sell,1000.0,2022-07-30 22:00:00,1683.57,1744.21,2022-07-31 18:14:59.999000,True,TC,-37.52,1831.58,0.594,open->TC
184.0,ETHUSDT-2022-07-31 18:10:00,Buy,1000.0,2022-07-31 18:10:00,1744.21,1669.46,2022-07-31 22:39:59.999000,True,TC,-44.36,1787.22,0.573,open->TC
185.0,ETHUSDT-2022-07-31 22:35:00,Sell,1000.0,2022-07-31 22:35:00,1669.46,1627.24,2022-08-02 14:49:59.999000,True,TC,23.79,1811.01,0.599,open->TC
186.0,ETHUSDT-2022-08-02 14:45:00,Buy,1000.0,2022-08-02 14:45:00,1627.24,1612.61,2022-08-03 23:04:59.999000,True,TC,-10.49,1800.52,0.615,open->TC
187.0,ETHUSDT-2022-08-03 23:00:00,Sell,1000.0,2022-08-03 23:00:00,1612.61,1637.69,2022-08-05 01:49:59.999000,True,TC,-17.05,1783.47,0.62,open->TC
188.0,ETHUSDT-2022-08-05 01:45:00,Buy,1000.0,2022-08-05 01:45:00,1637.69,1692.56,2022-08-06 17:04:59.999000,True,TC,32.0,1815.47,0.611,open->TC
189.0,ETHUSDT-2022-08-06 17:00:00,Sell,1000.0,2022-08-06 17:00:00,1692.56,1707.91,2022-08-07 12:59:59.999000,True,TC,-10.57,1804.9,0.591,open->TC
190.0,ETHUSDT-2022-08-07 12:55:00,Buy,1000.0,2022-08-07 12:55:00,1707.91,1750.6,2022-08-09 09:44:59.999000,True,TC,23.5,1828.4,0.586,open->TC
191.0,ETHUSDT-2022-08-09 09:40:00,Sell,1000.0,2022-08-09 09:40:00,1750.6,1712.88,2022-08-10 11:29:59.999000,True,TC,20.05,1848.45,0.571,open->TC
192.0,ETHUSDT-2022-08-10 11:25:00,Buy,1000.0,2022-08-10 11:25:00,1712.88,1956.24,2022-08-14 16:49:59.999000,True,TC,140.58,1989.03,0.584,open->TC
193.0,ETHUSDT-2022-08-14 16:45:00,Sell,1000.0,2022-08-14 16:45:00,1956.24,1973.83,2022-08-15 01:59:59.999000,True,TC,-10.49,1978.54,0.511,open->TC
194.0,ETHUSDT-2022-08-15 01:55:00,Buy,1000.0,2022-08-15 01:55:00,1973.83,1922.56,2022-08-15 06:24:59.999000,True,TC,-27.47,1951.07,0.507,open->TC
195.0,ETHUSDT-2022-08-15 06:20:00,Sell,1000.0,2022-08-15 06:20:00,1922.56,1912.18,2022-08-17 05:29:59.999000,True,TC,3.9,1954.97,0.52,open->TC
196.0,ETHUSDT-2022-08-17 05:25:00,Buy,1000.0,2022-08-17 05:25:00,1912.18,1884.38,2022-08-17 08:59:59.999000,True,TC,-16.04,1938.93,0.523,open->TC
197.0,ETHUSDT-2022-08-17 08:55:00,Sell,1000.0,2022-08-17 08:55:00,1884.38,0.0,,False,,0.0,0.0,0.531,open
