number,id,type,size,opendate,openprice,closeprice,closedate,isclosed,closetype,p/l,AccPL,qty,executions
162.0,DOTUSDT-2022-06-28 09:00:00,Buy,1000.0,2022-06-28 09:00:00,7.86,7.76,2022-06-28 10:44:59.999000,True,sl,-14.22,-269.78,127.226,open->sl
163.0,DOTUSDT-2022-06-28 15:40:00,Sell,1000.0,2022-06-28 15:40:00,7.58,7.5,2022-06-28 18:13:59.999000,True,tp,9.05,-260.73,131.926,open->tp
164.0,DOTUSDT-2022-06-30 23:50:00,Buy,1000.0,2022-06-30 23:50:00,7.06,6.98,2022-07-01 00:05:59.999000,True,sl,-12.83,-273.56,141.643,open->sl
165.0,DOTUSDT-2022-07-01 05:30:00,Sell,1000.0,2022-07-01 05:30:00,6.59,6.66,2022-07-01 06:13:59.999000,True,sl,-12.12,-285.68,151.745,open->sl
166.0,DOTUSDT-2022-07-03 19:45:00,Buy,1000.0,2022-07-03 19:45:00,6.88,6.95,2022-07-03 20:00:59.999000,True,tp,8.67,-277.01,145.349,open->tp
167.0,DOTUSDT-2022-07-04 03:00:00,Sell,1000.0,2022-07-04 03:00:00,6.68,6.75,2022-07-04 05:53:59.999000,True,sl,-11.98,-288.99,149.701,open->sl
168.0,DOTUSDT-2022-07-04 11:40:00,Buy,1000.0,2022-07-04 11:40:00,6.9,6.98,2022-07-04 11:55:59.999000,True,tp,10.09,-278.9,144.928,open->tp
169.0,DOTUSDT-2022-07-05 08:30:00,Sell,1000.0,2022-07-05 08:30:00,6.88,6.81,2022-07-05 09:39:59.999000,True,tp,8.67,-270.23,145.349,open->tp
170.0,DOTUSDT-2022-07-07 08:10:00,Buy,1000.0,2022-07-07 08:10:00,7.03,6.96,2022-07-07 12:35:59.999000,True,sl,-11.46,-281.69,142.248,open->sl
171.0,DOTUSDT-2022-07-08 08:50:00,Sell,1000.0,2022-07-08 08:50:00,7.07,6.99,2022-07-08 09:11:59.999000,True,tp,9.82,-271.87,141.443,open->tp
172.0,DOTUSDT-2022-07-09 08:55:00,Buy,1000.0,2022-07-09 08:55:00,7.31,7.23,2022-07-09 11:55:59.999000,True,sl,-12.44,-284.31,136.799,open->sl
173.0,DOTUSDT-2022-07-10 02:00:00,Sell,1000.0,2022-07-10 02:00:00,7.13,7.05,2022-07-10 02:30:59.999000,True,tp,9.72,-274.59,140.252,open->tp
174.0,DOTUSDT-2022-07-14 15:40:00,Buy,1000.0,2022-07-14 15:40:00,6.52,6.59,2022-07-14 17:21:59.999000,True,tp,9.24,-265.35,153.374,open->tp
175.0,DOTUSDT-2022-07-16 06:15:00,Sell,1000.0,2022-07-16 06:15:00,6.65,6.58,2022-07-16 07:52:59.999000,True,tp,9.03,-256.32,150.376,open->tp
176.0,DOTUSDT-2022-07-16 15:35:00,Buy,1000.0,2022-07-16 15:35:00,6.82,6.89,2022-07-16 16:05:59.999000,True,tp,8.76,-247.56,146.628,open->tp
177.0,DOTUSDT-2022-07-17 16:15:00,Sell,1000.0,2022-07-17 16:15:00,6.96,7.03,2022-07-17 17:12:59.999000,True,sl,-11.56,-259.12,143.678,open->sl
178.0,DOTUSDT-2022-07-18 02:55:00,Buy,1000.0,2022-07-18 02:55:00,7.21,7.13,2022-07-18 04:24:59.999000,True,sl,-12.6,-271.72,138.696,open->sl
179.0,DOTUSDT-2022-07-20 17:10:00,Sell,1000.0,2022-07-20 17:10:00,7.65,7.73,2022-07-20 18:18:59.999000,True,sl,-11.96,-283.68,130.719,open->sl
180.0,DOTUSDT-2022-07-21 20:40:00,Buy,1000.0,2022-07-21 20:40:00,7.58,7.5,2022-07-21 21:08:59.999000,True,sl,-12.05,-295.73,131.926,open->sl
181.0,DOTUSDT-2022-07-22 15:35:00,Sell,1000.0,2022-07-22 15:35:00,7.53,7.44,2022-07-22 19:41:59.999000,True,tp,10.45,-285.28,132.802,open->tp
182.0,DOTUSDT-2022-07-24 02:35:00,Buy,1000.0,2022-07-24 02:35:00,7.51,7.43,2022-07-24 02:50:59.999000,True,sl,-12.15,-297.43,133.156,open->sl
183.0,DOTUSDT-2022-07-25 00:25:00,Sell,1000.0,2022-07-25 00:25:00,7.24,7.16,2022-07-25 00:48:59.999000,True,tp,9.55,-287.88,138.122,open->tp
184.0,DOTUSDT-2022-07-27 07:00:00,Buy,1000.0,2022-07-27 07:00:00,6.82,6.75,2022-07-27 09:56:59.999000,True,sl,-11.76,-299.64,146.628,open->sl
185.0,DOTUSDT-2022-07-30 22:00:00,Sell,1000.0,2022-07-30 22:00:00,8.26,8.17,2022-07-31 08:46:59.999000,True,tp,9.4,-290.24,121.065,open->tp
186.0,DOTUSDT-2022-07-31 16:20:00,Buy,1000.0,2022-07-31 16:20:00,8.71,8.59,2022-07-31 16:25:59.999000,True,sl,-15.28,-305.52,114.811,open->sl
187.0,DOTUSDT-2022-08-01 10:25:00,Sell,1000.0,2022-08-01 10:25:00,8.61,8.51,2022-08-01 10:44:59.999000,True,tp,10.11,-295.41,116.144,open->tp
188.0,DOTUSDT-2022-08-02 16:20:00,Buy,1000.0,2022-08-02 16:20:00,8.12,8.21,2022-08-02 16:28:59.999000,True,tp,9.58,-285.83,123.153,open->tp
189.0,DOTUSDT-2022-08-03 23:00:00,Sell,1000.0,2022-08-03 23:00:00,8.04,8.12,2022-08-04 00:53:59.999000,True,sl,-11.45,-297.28,124.378,open->sl
190.0,DOTUSDT-2022-08-05 01:45:00,Buy,1000.0,2022-08-05 01:45:00,8.26,8.37,2022-08-05 02:03:59.999000,True,tp,11.82,-285.46,121.065,open->tp
191.0,DOTUSDT-2022-08-06 23:15:00,Sell,1000.0,2022-08-06 23:15:00,8.52,8.43,2022-08-07 00:56:59.999000,True,tp,9.06,-276.4,117.371,open->tp
192.0,DOTUSDT-2022-08-07 16:30:00,Buy,1000.0,2022-08-07 16:30:00,8.76,8.92,2022-08-07 16:43:59.999000,True,tp,16.76,-259.64,114.155,open->tp
193.0,DOTUSDT-2022-08-09 09:20:00,Sell,1000.0,2022-08-09 09:20:00,8.99,8.9,2022-08-09 10:35:59.999000,True,tp,8.51,-251.13,111.235,open->tp
194.0,DOTUSDT-2022-08-10 12:30:00,Buy,1000.0,2022-08-10 12:30:00,9.03,9.12,2022-08-10 12:37:59.999000,True,tp,8.47,-242.66,110.742,open->tp
195.0,DOTUSDT-2022-08-11 15:15:00,Sell,1000.0,2022-08-11 15:15:00,9.27,9.17,2022-08-11 23:06:59.999000,True,tp,9.29,-233.37,107.875,open->tp
196.0,DOTUSDT-2022-08-12 23:20:00,Buy,1000.0,2022-08-12 23:20:00,9.48,9.58,2022-08-13 03:57:59.999000,True,tp,9.05,-224.32,105.485,open->tp
197.0,DOTUSDT-2022-08-13 22:50:00,Sell,1000.0,2022-08-13 22:50:00,9.3,9.4,2022-08-14 04:17:59.999000,True,sl,-12.25,-236.57,107.527,open->sl
198.0,DOTUSDT-2022-08-15 02:20:00,Buy,1000.0,2022-08-15 02:20:00,9.18,9.28,2022-08-15 02:37:59.999000,True,tp,9.39,-227.18,108.932,open->tp
199.0,DOTUSDT-2022-08-15 06:30:00,Sell,1000.0,2022-08-15 06:30:00,8.91,8.81,2022-08-15 07:10:59.999000,True,tp,9.72,-217.46,112.233,open->tp
200.0,DOTUSDT-2022-08-17 00:35:00,Buy,1000.0,2022-08-17 00:35:00,8.99,8.9,2022-08-17 01:40:59.999000,True,sl,-11.51,-228.97,111.235,open->sl
201.0,DOTUSDT-2022-08-17 07:45:00,Sell,1000.0,2022-08-17 07:45:00,8.83,8.74,2022-08-17 11:45:59.999000,True,tp,8.69,-220.28,113.25,open->tp
