open_time,open,high,low,close,close_time,volume,BLB,BUB,isUpTrend
2022-01-01 00:00:00,430.3,442.0,430.3,434.6,2022-01-01 11:59:59.999,20521.055,,,True
2022-01-01 12:00:00,434.7,446.1,434.6,444.8,2022-01-01 23:59:59.999,18447.459,,,True
2022-01-02 00:00:00,444.8,450.6,442.6,445.4,2022-01-02 11:59:59.999,25810.769,,,True
2022-01-02 12:00:00,445.4,452.4,443.2,447.7,2022-01-02 23:59:59.999,21977.75,,,True
2022-01-03 00:00:00,447.6,447.9,439.1,445.8,2022-01-03 11:59:59.999,11313.114,,,True
2022-01-03 12:00:00,445.8,446.8,431.1,434.7,2022-01-03 23:59:59.999,19526.44,,,True
2022-01-04 00:00:00,434.8,435.5,427.4,434.8,2022-01-04 11:59:59.999,18173.071,,,True
2022-01-04 12:00:00,434.9,439.5,425.4,427.1,2022-01-04 23:59:59.999,21252.893,,,True
2022-01-05 00:00:00,427.0,432.5,426.3,427.9,2022-01-05 11:59:59.999,14186.443,,,True
2022-01-05 12:00:00,427.9,431.0,391.1,399.4,2022-01-05 23:59:59.999,53405.635,,,True
2022-01-06 00:00:00,399.5,402.6,387.3,391.7,2022-01-06 11:59:59.999,41828.153,,,True
2022-01-06 12:00:00,391.7,403.9,388.5,399.8,2022-01-06 23:59:59.999,40621.169,,,True
2022-01-07 00:00:00,399.7,401.7,375.3,395.1,2022-01-07 11:59:59.999,60111.555,,,True
2022-01-07 12:00:00,395.0,398.4,378.3,385.7,2022-01-07 23:59:59.999,47842.258,,,True
2022-01-08 00:00:00,385.8,391.6,385.2,390.1,2022-01-08 11:59:59.999,24429.964,,,True
2022-01-08 12:00:00,390.1,391.1,361.0,372.9,2022-01-08 23:59:59.999,54260.732,,,True
2022-01-09 00:00:00,372.8,380.3,370.3,373.5,2022-01-09 11:59:59.999,25315.767,,,True
2022-01-09 12:00:00,373.5,381.1,367.8,376.8,2022-01-09 23:59:59.999,27130.31,,,True
2022-01-10 00:00:00,376.8,378.4,369.4,370.6,2022-01-10 11:59:59.999,20806.01,,,True
2022-01-10 12:00:00,370.7,371.0,347.6,363.6,2022-01-10 23:59:59.999,79108.197,208.0,208.0,True
2022-01-11 00:00:00,363.5,371.6,361.8,365.9,2022-01-11 11:59:59.999,26569.586,216.35,216.35,True
