number,id,type,size,opendate,openprice,closeprice,closedate,isclosed,closetype,p/l,AccPL,qty,executions
33.0,XTZUSDT-2022-02-02 16:00:00,Sell,1000.0,2022-02-02 16:00:00,3.629,3.591,2022-02-02 16:14:59.999000,True,tp,8.97,-18.6,275.558,open->tp
34.0,XTZUSDT-2022-02-03 15:20:00,Buy,1000.0,2022-02-03 15:20:00,3.93,3.972,2022-02-03 15:41:59.999000,True,tp,9.19,-9.41,254.453,open->tp
35.0,XTZUSDT-2022-02-05 17:05:00,Sell,1000.0,2022-02-05 17:05:00,3.889,3.929,2022-02-05 17:43:59.999000,True,sl,-11.79,-21.2,257.136,open->sl
36.0,XTZUSDT-2022-02-07 00:00:00,Buy,1000.0,2022-02-07 00:00:00,3.924,3.874,2022-02-07 00:14:59.999000,True,sl,-14.24,-35.44,254.842,open->sl
37.0,XTZUSDT-2022-02-08 08:55:00,Sell,1000.0,2022-02-08 08:55:00,4.07,4.027,2022-02-08 09:14:59.999000,True,tp,9.07,-26.37,245.7,open->tp
38.0,XTZUSDT-2022-02-08 13:15:00,Buy,1000.0,2022-02-08 13:15:00,4.289,4.235,2022-02-08 13:32:59.999000,True,sl,-14.09,-40.46,233.155,open->sl
39.0,XTZUSDT-2022-02-10 13:30:00,Sell,1000.0,2022-02-10 13:30:00,4.341,4.286,2022-02-10 13:44:59.999000,True,tp,11.17,-29.29,230.362,open->tp
40.0,XTZUSDT-2022-02-11 06:15:00,Buy,1000.0,2022-02-11 06:15:00,4.326,4.281,2022-02-11 07:32:59.999000,True,sl,-11.9,-41.19,231.16,open->sl
41.0,XTZUSDT-2022-02-11 19:50:00,Sell,1000.0,2022-02-11 19:50:00,4.144,4.095,2022-02-11 20:10:59.999000,True,tp,10.32,-30.87,241.313,open->tp
42.0,XTZUSDT-2022-02-14 10:15:00,Buy,1000.0,2022-02-14 10:15:00,3.858,3.898,2022-02-14 10:22:59.999000,True,tp,8.87,-22.0,259.202,open->tp
43.0,XTZUSDT-2022-02-16 04:25:00,Sell,1000.0,2022-02-16 04:25:00,4.025,4.066,2022-02-16 05:11:59.999000,True,sl,-11.69,-33.69,248.447,open->sl
44.0,XTZUSDT-2022-02-16 19:35:00,Buy,1000.0,2022-02-16 19:35:00,4.062,4.12,2022-02-16 20:19:59.999000,True,tp,12.78,-20.91,246.184,open->tp
45.0,XTZUSDT-2022-02-17 03:55:00,Sell,1000.0,2022-02-17 03:55:00,3.99,3.95,2022-02-17 04:03:59.999000,True,tp,8.53,-12.38,250.627,open->tp
46.0,XTZUSDT-2022-02-18 07:55:00,Buy,1000.0,2022-02-18 07:55:00,3.806,3.851,2022-02-18 08:43:59.999000,True,tp,10.32,-2.06,262.743,open->tp
47.0,XTZUSDT-2022-02-18 14:35:00,Sell,1000.0,2022-02-18 14:35:00,3.678,3.721,2022-02-18 15:00:59.999000,True,sl,-13.19,-15.25,271.887,open->sl
48.0,XTZUSDT-2022-02-19 16:20:00,Buy,1000.0,2022-02-19 16:20:00,3.647,3.601,2022-02-19 16:56:59.999000,True,sl,-14.11,-29.36,274.198,open->sl
49.0,XTZUSDT-2022-02-20 01:10:00,Sell,1000.0,2022-02-20 01:10:00,3.546,3.582,2022-02-20 01:58:59.999000,True,sl,-11.65,-41.01,282.008,open->sl
50.0,XTZUSDT-2022-02-20 23:05:00,Buy,1000.0,2022-02-20 23:05:00,3.33,3.296,2022-02-20 23:17:59.999000,True,sl,-11.71,-52.72,300.3,open->sl
51.0,XTZUSDT-2022-02-21 11:35:00,Sell,1000.0,2022-02-21 11:35:00,3.25,3.212,2022-02-21 12:17:59.999000,True,tp,10.19,-42.53,307.692,open->tp
52.0,XTZUSDT-2022-02-22 14:50:00,Buy,1000.0,2022-02-22 14:50:00,3.048,3.015,2022-02-22 15:39:59.999000,True,sl,-12.33,-54.86,328.084,open->sl
53.0,XTZUSDT-2022-02-23 19:40:00,Sell,1000.0,2022-02-23 19:40:00,3.058,3.022,2022-02-23 21:48:59.999000,True,tp,10.27,-44.59,327.011,open->tp
54.0,XTZUSDT-2022-02-24 16:00:00,Buy,1000.0,2022-02-24 16:00:00,2.812,2.849,2022-02-24 16:09:59.999000,True,tp,11.66,-32.93,355.619,open->tp
55.0,XTZUSDT-2022-02-27 01:00:00,Sell,1000.0,2022-02-27 01:00:00,3.289,3.324,2022-02-27 02:57:59.999000,True,sl,-12.14,-45.07,304.044,open->sl
56.0,XTZUSDT-2022-02-28 14:30:00,Buy,1000.0,2022-02-28 14:30:00,3.219,3.255,2022-02-28 14:58:59.999000,True,tp,9.68,-35.39,310.655,open->tp
57.0,XTZUSDT-2022-03-02 06:55:00,Sell,1000.0,2022-03-02 06:55:00,3.422,3.457,2022-03-02 08:38:59.999000,True,sl,-11.73,-47.12,292.227,open->sl
58.0,XTZUSDT-2022-03-02 16:15:00,Buy,1000.0,2022-03-02 16:15:00,3.597,3.635,2022-03-02 16:31:59.999000,True,tp,9.06,-38.06,278.009,open->tp
59.0,XTZUSDT-2022-03-03 04:45:00,Sell,1000.0,2022-03-03 04:45:00,3.396,3.43,2022-03-03 07:03:59.999000,True,sl,-11.51,-49.57,294.464,open->sl
60.0,XTZUSDT-2022-03-05 17:05:00,Buy,1000.0,2022-03-05 17:05:00,3.147,3.114,2022-03-05 21:56:59.999000,True,sl,-11.99,-61.56,317.763,open->sl
61.0,XTZUSDT-2022-03-06 04:00:00,Sell,1000.0,2022-03-06 04:00:00,3.062,3.093,2022-03-06 04:41:59.999000,True,sl,-11.62,-73.18,326.584,open->sl
62.0,XTZUSDT-2022-03-07 12:30:00,Buy,1000.0,2022-03-07 12:30:00,3.006,3.044,2022-03-07 13:35:59.999000,True,tp,11.14,-62.04,332.668,open->tp
63.0,XTZUSDT-2022-03-07 19:25:00,Sell,1000.0,2022-03-07 19:25:00,2.944,2.912,2022-03-07 19:35:59.999000,True,tp,9.37,-52.67,339.674,open->tp
64.0,XTZUSDT-2022-03-08 18:05:00,Buy,1000.0,2022-03-08 18:05:00,3.042,3.011,2022-03-08 18:28:59.999000,True,sl,-11.69,-64.36,328.731,open->sl
65.0,XTZUSDT-2022-03-10 04:20:00,Sell,1000.0,2022-03-10 04:20:00,3.071,3.04,2022-03-10 04:33:59.999000,True,tp,8.59,-55.77,325.627,open->tp
66.0,XTZUSDT-2022-03-11 11:35:00,Buy,1000.0,2022-03-11 11:35:00,3.076,3.109,2022-03-11 12:34:59.999000,True,tp,9.23,-46.54,325.098,open->tp
67.0,XTZUSDT-2022-03-13 12:20:00,Sell,1000.0,2022-03-13 12:20:00,2.986,3.016,2022-03-13 15:11:59.999000,True,sl,-11.55,-58.09,334.896,open->sl
68.0,XTZUSDT-2022-03-14 04:15:00,Buy,1000.0,2022-03-14 04:15:00,2.956,2.988,2022-03-14 07:34:59.999000,True,tp,9.33,-48.76,338.295,open->tp
69.0,XTZUSDT-2022-03-14 13:30:00,Sell,1000.0,2022-03-14 13:30:00,2.924,2.96,2022-03-14 14:12:59.999000,True,sl,-13.81,-62.57,341.997,open->sl
70.0,XTZUSDT-2022-03-14 22:45:00,Buy,1000.0,2022-03-14 22:45:00,3.005,2.974,2022-03-15 00:16:59.999000,True,sl,-11.82,-74.39,332.779,open->sl
71.0,XTZUSDT-2022-03-15 07:10:00,Sell,1000.0,2022-03-15 07:10:00,2.903,2.935,2022-03-15 12:32:59.999000,True,sl,-12.52,-86.91,344.471,open->sl
72.0,XTZUSDT-2022-03-15 16:20:00,Buy,1000.0,2022-03-15 16:20:00,2.967,2.997,2022-03-15 19:08:59.999000,True,tp,8.61,-78.3,337.041,open->tp
73.0,XTZUSDT-2022-03-16 18:30:00,Sell,1000.0,2022-03-16 18:30:00,2.941,2.971,2022-03-16 18:40:59.999000,True,sl,-11.7,-90.0,340.02,open->sl
74.0,XTZUSDT-2022-03-17 01:55:00,Buy,1000.0,2022-03-17 01:55:00,3.111,3.076,2022-03-17 02:21:59.999000,True,sl,-12.75,-102.75,321.44,open->sl
75.0,XTZUSDT-2022-03-18 00:55:00,Sell,1000.0,2022-03-18 00:55:00,3.041,3.073,2022-03-18 15:39:59.999000,True,sl,-12.02,-114.77,328.839,open->sl
76.0,XTZUSDT-2022-03-18 15:55:00,Buy,1000.0,2022-03-18 15:55:00,3.091,3.128,2022-03-18 16:52:59.999000,True,tp,10.47,-104.3,323.52,open->tp
77.0,XTZUSDT-2022-03-20 12:00:00,Sell,1000.0,2022-03-20 12:00:00,3.225,3.259,2022-03-20 14:16:59.999000,True,sl,-12.04,-116.34,310.078,open->sl
78.0,XTZUSDT-2022-03-20 18:00:00,Buy,1000.0,2022-03-20 18:00:00,3.315,3.364,2022-03-20 18:06:59.999000,True,tp,13.28,-103.06,301.659,open->tp
79.0,XTZUSDT-2022-03-21 02:30:00,Sell,1000.0,2022-03-21 02:30:00,3.209,3.241,2022-03-21 05:35:59.999000,True,sl,-11.47,-114.53,311.624,open->sl
80.0,XTZUSDT-2022-03-22 03:15:00,Buy,1000.0,2022-03-22 03:15:00,3.305,3.339,2022-03-22 04:33:59.999000,True,tp,8.79,-105.74,302.572,open->tp
81.0,XTZUSDT-2022-03-24 12:35:00,Sell,1000.0,2022-03-24 12:35:00,3.441,3.479,2022-03-24 14:47:59.999000,True,sl,-12.54,-118.28,290.613,open->sl
82.0,XTZUSDT-2022-03-24 15:30:00,Buy,1000.0,2022-03-24 15:30:00,3.546,3.509,2022-03-24 16:32:59.999000,True,sl,-11.93,-130.21,282.008,open->sl
83.0,XTZUSDT-2022-03-25 08:00:00,Sell,1000.0,2022-03-25 08:00:00,3.458,3.493,2022-03-25 11:08:59.999000,True,sl,-11.62,-141.83,289.184,open->sl
84.0,XTZUSDT-2022-03-25 17:35:00,Buy,1000.0,2022-03-25 17:35:00,3.545,3.498,2022-03-25 17:43:59.999000,True,sl,-14.76,-156.59,282.087,open->sl
85.0,XTZUSDT-2022-03-27 12:55:00,Sell,1000.0,2022-03-27 12:55:00,3.66,3.699,2022-03-27 14:24:59.999000,True,sl,-12.16,-168.75,273.224,open->sl
86.0,XTZUSDT-2022-03-27 19:40:00,Buy,1000.0,2022-03-27 19:40:00,3.797,3.755,2022-03-27 20:16:59.999000,True,sl,-12.56,-181.31,263.366,open->sl
87.0,XTZUSDT-2022-03-28 16:20:00,Sell,1000.0,2022-03-28 16:20:00,3.856,3.896,2022-03-28 18:33:59.999000,True,sl,-11.87,-193.18,259.336,open->sl
88.0,XTZUSDT-2022-03-29 12:05:00,Buy,1000.0,2022-03-29 12:05:00,3.892,3.852,2022-03-29 13:49:59.999000,True,sl,-11.78,-204.96,256.937,open->sl
89.0,XTZUSDT-2022-03-29 16:10:00,Sell,1000.0,2022-03-29 16:10:00,3.729,3.773,2022-03-29 16:17:59.999000,True,sl,-13.3,-218.26,268.168,open->sl
90.0,XTZUSDT-2022-03-30 10:35:00,Buy,1000.0,2022-03-30 10:35:00,3.83,3.79,2022-03-30 11:15:59.999000,True,sl,-11.94,-230.2,261.097,open->sl
91.0,XTZUSDT-2022-03-31 14:00:00,Sell,1000.0,2022-03-31 14:00:00,3.708,3.766,2022-03-31 14:06:59.999000,True,sl,-17.14,-247.34,269.687,open->sl
92.0,XTZUSDT-2022-04-01 14:05:00,Buy,1000.0,2022-04-01 14:05:00,3.745,3.784,2022-04-01 14:45:59.999000,True,tp,8.91,-238.43,267.023,open->tp
93.0,XTZUSDT-2022-04-02 15:30:00,Sell,1000.0,2022-04-02 15:30:00,3.948,3.988,2022-04-02 16:20:59.999000,True,sl,-11.63,-250.06,253.293,open->sl
94.0,XTZUSDT-2022-04-03 04:55:00,Buy,1000.0,2022-04-03 04:55:00,4.064,4.023,2022-04-03 05:55:59.999000,True,sl,-11.59,-261.65,246.063,open->sl
95.0,XTZUSDT-2022-04-03 17:20:00,Sell,1000.0,2022-04-03 17:20:00,3.945,3.985,2022-04-03 20:15:59.999000,True,sl,-11.64,-273.29,253.485,open->sl
96.0,XTZUSDT-2022-04-03 22:05:00,Buy,1000.0,2022-04-03 22:05:00,4.028,3.966,2022-04-04 00:26:59.999000,True,sl,-16.89,-290.18,248.262,open->sl
97.0,XTZUSDT-2022-04-04 08:40:00,Sell,1000.0,2022-04-04 08:40:00,3.942,3.896,2022-04-04 10:03:59.999000,True,tp,10.17,-280.01,253.678,open->tp
98.0,XTZUSDT-2022-04-05 10:15:00,Buy,1000.0,2022-04-05 10:15:00,3.909,3.868,2022-04-05 11:31:59.999000,True,sl,-11.99,-292.0,255.82,open->sl
99.0,XTZUSDT-2022-04-05 14:05:00,Sell,1000.0,2022-04-05 14:05:00,3.811,3.773,2022-04-05 18:01:59.999000,True,tp,8.47,-283.53,262.398,open->tp
100.0,XTZUSDT-2022-04-07 17:00:00,Buy,1000.0,2022-04-07 17:00:00,3.419,3.382,2022-04-07 19:51:59.999000,True,sl,-12.32,-295.85,292.483,open->sl
101.0,XTZUSDT-2022-04-08 11:55:00,Sell,1000.0,2022-04-08 11:55:00,3.353,3.319,2022-04-08 13:19:59.999000,True,tp,8.64,-287.21,298.24,open->tp
102.0,XTZUSDT-2022-04-09 23:30:00,Buy,1000.0,2022-04-09 23:30:00,3.196,3.228,2022-04-10 02:13:59.999000,True,tp,8.51,-278.7,312.891,open->tp
103.0,XTZUSDT-2022-04-10 06:05:00,Sell,1000.0,2022-04-10 06:05:00,3.186,3.218,2022-04-10 06:39:59.999000,True,sl,-11.54,-290.24,313.873,open->sl
104.0,XTZUSDT-2022-04-10 17:15:00,Buy,1000.0,2022-04-10 17:15:00,3.244,3.28,2022-04-10 18:33:59.999000,True,tp,9.6,-280.64,308.261,open->tp
105.0,XTZUSDT-2022-04-10 22:15:00,Sell,1000.0,2022-04-10 22:15:00,3.194,3.16,2022-04-10 22:39:59.999000,True,tp,9.14,-271.5,313.087,open->tp
106.0,XTZUSDT-2022-04-12 05:45:00,Buy,1000.0,2022-04-12 05:45:00,3.09,3.122,2022-04-12 10:28:59.999000,True,tp,8.86,-262.64,323.625,open->tp
107.0,XTZUSDT-2022-04-12 19:00:00,Sell,1000.0,2022-04-12 19:00:00,3.021,3.053,2022-04-12 21:18:59.999000,True,sl,-12.09,-274.73,331.016,open->sl
108.0,XTZUSDT-2022-04-13 13:50:00,Buy,1000.0,2022-04-13 13:50:00,3.134,3.167,2022-04-13 15:22:59.999000,True,tp,9.03,-265.7,319.081,open->tp
109.0,XTZUSDT-2022-04-14 13:40:00,Sell,1000.0,2022-04-14 13:40:00,3.187,3.147,2022-04-14 15:38:59.999000,True,tp,11.05,-254.65,313.775,open->tp
110.0,XTZUSDT-2022-04-15 02:05:00,Buy,1000.0,2022-04-15 02:05:00,3.187,3.224,2022-04-15 02:18:59.999000,True,tp,10.11,-244.54,313.775,open->tp
111.0,XTZUSDT-2022-04-15 14:20:00,Sell,1000.0,2022-04-15 14:20:00,3.129,3.172,2022-04-15 14:49:59.999000,True,sl,-15.24,-259.78,319.591,open->sl
112.0,XTZUSDT-2022-04-16 01:15:00,Buy,1000.0,2022-04-16 01:15:00,3.21,3.243,2022-04-16 06:52:59.999000,True,tp,8.78,-251.0,311.526,open->tp
113.0,XTZUSDT-2022-04-16 14:15:00,Sell,1000.0,2022-04-16 14:15:00,3.201,3.168,2022-04-16 15:53:59.999000,True,tp,8.81,-242.19,312.402,open->tp
114.0,XTZUSDT-2022-04-16 22:00:00,Buy,1000.0,2022-04-16 22:00:00,3.268,3.234,2022-04-17 08:41:59.999000,True,sl,-11.9,-254.09,305.998,open->sl
115.0,XTZUSDT-2022-04-17 09:50:00,Sell,1000.0,2022-04-17 09:50:00,3.225,3.188,2022-04-17 18:09:59.999000,True,tp,9.97,-244.12,310.078,open->tp
116.0,XTZUSDT-2022-04-18 12:15:00,Buy,1000.0,2022-04-18 12:15:00,3.052,3.083,2022-04-18 14:27:59.999000,True,tp,8.66,-235.46,327.654,open->tp
117.0,XTZUSDT-2022-04-20 13:40:00,Sell,1000.0,2022-04-20 13:40:00,3.166,3.13,2022-04-20 15:03:59.999000,True,tp,9.87,-225.59,315.856,open->tp
118.0,XTZUSDT-2022-04-21 11:40:00,Buy,1000.0,2022-04-21 11:40:00,3.211,3.179,2022-04-21 16:09:59.999000,True,sl,-11.47,-237.06,311.429,open->sl
119.0,XTZUSDT-2022-04-21 19:00:00,Sell,1000.0,2022-04-21 19:00:00,3.128,3.091,2022-04-21 20:01:59.999000,True,tp,10.33,-226.73,319.693,open->tp
120.0,XTZUSDT-2022-04-22 08:05:00,Buy,1000.0,2022-04-22 08:05:00,3.153,3.119,2022-04-22 08:13:59.999000,True,sl,-12.28,-239.01,317.158,open->sl
121.0,XTZUSDT-2022-04-22 14:15:00,Sell,1000.0,2022-04-22 14:15:00,3.003,3.035,2022-04-22 17:31:59.999000,True,sl,-12.16,-251.17,333.0,open->sl
122.0,XTZUSDT-2022-04-22 21:05:00,Buy,1000.0,2022-04-22 21:05:00,3.134,3.1,2022-04-22 21:51:59.999000,True,sl,-12.35,-263.52,319.081,open->sl
123.0,XTZUSDT-2022-04-23 02:50:00,Sell,1000.0,2022-04-23 02:50:00,3.016,3.047,2022-04-23 10:31:59.999000,True,sl,-11.78,-275.3,331.565,open->sl
124.0,XTZUSDT-2022-04-23 13:00:00,Buy,1000.0,2022-04-23 13:00:00,3.072,3.037,2022-04-23 17:46:59.999000,True,sl,-12.89,-288.19,325.521,open->sl
125.0,XTZUSDT-2022-04-23 23:30:00,Sell,1000.0,2022-04-23 23:30:00,3.008,3.042,2022-04-24 04:01:59.999000,True,sl,-12.8,-300.99,332.447,open->sl
126.0,XTZUSDT-2022-04-25 15:10:00,Buy,1000.0,2022-04-25 15:10:00,2.899,2.87,2022-04-25 15:46:59.999000,True,sl,-11.5,-312.49,344.947,open->sl
127.0,XTZUSDT-2022-04-26 11:05:00,Sell,1000.0,2022-04-26 11:05:00,2.895,2.924,2022-04-26 11:24:59.999000,True,sl,-11.52,-324.01,345.423,open->sl
128.0,XTZUSDT-2022-04-27 07:00:00,Buy,1000.0,2022-04-27 07:00:00,2.814,2.842,2022-04-27 08:57:59.999000,True,tp,8.45,-315.56,355.366,open->tp
129.0,XTZUSDT-2022-04-27 18:35:00,Sell,1000.0,2022-04-27 18:35:00,2.76,2.789,2022-04-27 20:18:59.999000,True,sl,-12.01,-327.57,362.319,open->sl
130.0,XTZUSDT-2022-04-28 09:05:00,Buy,1000.0,2022-04-28 09:05:00,2.853,2.819,2022-04-28 12:55:59.999000,True,sl,-13.42,-340.99,350.508,open->sl
131.0,XTZUSDT-2022-04-28 13:40:00,Sell,1000.0,2022-04-28 13:40:00,2.788,2.758,2022-04-28 14:01:59.999000,True,tp,9.26,-331.73,358.68,open->tp
132.0,XTZUSDT-2022-04-30 05:40:00,Buy,1000.0,2022-04-30 05:40:00,2.732,2.703,2022-04-30 08:03:59.999000,True,sl,-12.11,-343.84,366.032,open->sl
133.0,XTZUSDT-2022-04-30 17:25:00,Sell,1000.0,2022-04-30 17:25:00,2.653,2.626,2022-04-30 22:05:59.999000,True,tp,8.68,-335.16,376.932,open->tp
134.0,XTZUSDT-2022-05-01 16:05:00,Buy,1000.0,2022-05-01 16:05:00,2.57,2.596,2022-05-01 16:23:59.999000,True,tp,8.62,-326.54,389.105,open->tp
135.0,XTZUSDT-2022-05-02 09:45:00,Sell,1000.0,2022-05-02 09:45:00,2.521,2.495,2022-05-02 11:09:59.999000,True,tp,8.81,-317.73,396.668,open->tp
136.0,XTZUSDT-2022-05-03 02:00:00,Buy,1000.0,2022-05-03 02:00:00,2.517,2.547,2022-05-03 05:25:59.999000,True,tp,10.42,-307.31,397.298,open->tp
137.0,XTZUSDT-2022-05-03 16:30:00,Sell,1000.0,2022-05-03 16:30:00,2.512,2.537,2022-05-03 17:22:59.999000,True,sl,-11.45,-318.76,398.089,open->sl
138.0,XTZUSDT-2022-05-04 00:45:00,Buy,1000.0,2022-05-04 00:45:00,2.507,2.536,2022-05-04 01:24:59.999000,True,tp,10.07,-308.69,398.883,open->tp
139.0,XTZUSDT-2022-05-04 14:50:00,Sell,1000.0,2022-05-04 14:50:00,2.512,2.538,2022-05-04 15:49:59.999000,True,sl,-11.85,-320.54,398.089,open->sl
140.0,XTZUSDT-2022-05-04 18:45:00,Buy,1000.0,2022-05-04 18:45:00,2.591,2.617,2022-05-04 18:56:59.999000,True,tp,8.53,-312.01,385.951,open->tp
141.0,XTZUSDT-2022-05-05 13:30:00,Sell,1000.0,2022-05-05 13:30:00,2.742,2.714,2022-05-05 14:06:59.999000,True,tp,8.71,-303.3,364.697,open->tp
142.0,XTZUSDT-2022-05-07 01:50:00,Buy,1000.0,2022-05-07 01:50:00,2.537,2.564,2022-05-07 02:16:59.999000,True,tp,9.14,-294.16,394.166,open->tp
143.0,XTZUSDT-2022-05-07 21:50:00,Sell,1000.0,2022-05-07 21:50:00,2.51,2.484,2022-05-07 22:23:59.999000,True,tp,8.86,-285.3,398.406,open->tp
144.0,XTZUSDT-2022-05-08 03:25:00,Buy,1000.0,2022-05-08 03:25:00,2.624,2.594,2022-05-08 03:35:59.999000,True,sl,-12.93,-298.23,381.098,open->sl
145.0,XTZUSDT-2022-05-09 06:10:00,Sell,1000.0,2022-05-09 06:10:00,2.518,2.492,2022-05-09 07:40:59.999000,True,tp,8.83,-289.4,397.141,open->tp
146.0,XTZUSDT-2022-05-10 06:30:00,Buy,1000.0,2022-05-10 06:30:00,2.255,2.232,2022-05-10 06:50:59.999000,True,sl,-11.7,-301.1,443.459,open->sl
147.0,XTZUSDT-2022-05-10 15:05:00,Sell,1000.0,2022-05-10 15:05:00,2.132,2.156,2022-05-10 15:34:59.999000,True,sl,-12.76,-313.86,469.043,open->sl
