open_time,open,high,low,close,close_time,volume,BLB,BUB,isUpTrend
2022-01-01 00:00:00,4.341,4.738,4.338,4.554,2022-01-01 11:59:59.999,3994886.5,,,True
2022-01-01 12:00:00,4.551,4.784,4.508,4.746,2022-01-01 23:59:59.999,4484774.9,,,True
2022-01-02 00:00:00,4.747,4.787,4.672,4.696,2022-01-02 11:59:59.999,1788223.8,,,True
2022-01-02 12:00:00,4.694,4.774,4.583,4.654,2022-01-02 23:59:59.999,1713522.2,,,True
2022-01-03 00:00:00,4.654,4.707,4.513,4.686,2022-01-03 11:59:59.999,1900758.2,,,True
2022-01-03 12:00:00,4.69,5.045,4.63,4.803,2022-01-03 23:59:59.999,7930667.5,,,True
2022-01-04 00:00:00,4.804,5.14,4.581,5.03,2022-01-04 11:59:59.999,7972105.5,,,True
2022-01-04 12:00:00,5.028,5.365,4.872,5.043,2022-01-04 23:59:59.999,11185095.7,,,True
2022-01-05 00:00:00,5.044,5.305,5.006,5.161,2022-01-05 11:59:59.999,5482660.0,,,True
2022-01-05 12:00:00,5.159,5.242,4.276,4.509,2022-01-05 23:59:59.999,7988923.4,,,True
2022-01-06 00:00:00,4.507,4.545,4.214,4.316,2022-01-06 11:59:59.999,5449674.1,,,True
2022-01-06 12:00:00,4.314,4.538,4.22,4.452,2022-01-06 23:59:59.999,4207211.7,,,True
2022-01-07 00:00:00,4.455,4.485,4.05,4.268,2022-01-07 11:59:59.999,4095395.3,,,True
2022-01-07 12:00:00,4.27,4.393,4.081,4.253,2022-01-07 23:59:59.999,3431495.1,,,True
2022-01-08 00:00:00,4.26,4.371,4.219,4.246,2022-01-08 11:59:59.999,1756233.0,,,True
2022-01-08 12:00:00,4.246,4.264,3.859,4.005,2022-01-08 23:59:59.999,3377050.7,,,True
2022-01-09 00:00:00,4.006,4.346,3.968,4.303,2022-01-09 11:59:59.999,2441520.7,,,True
2022-01-09 12:00:00,4.299,4.308,4.101,4.217,2022-01-09 23:59:59.999,2528948.0,,,True
2022-01-10 00:00:00,4.215,4.264,4.072,4.092,2022-01-10 11:59:59.999,1729571.8,,,True
2022-01-10 12:00:00,4.094,4.099,3.782,4.026,2022-01-10 23:59:59.999,3826807.5,0.463,0.463,True
2022-01-11 00:00:00,4.027,4.1,3.944,4.003,2022-01-11 11:59:59.999,1444128.8,0.6665,0.6665,True
2022-01-11 12:00:00,4.002,4.224,3.936,4.168,2022-01-11 23:59:59.999,2082320.5,0.7185,0.7185,True
2022-01-12 00:00:00,4.168,4.294,4.146,4.281,2022-01-12 11:59:59.999,1669119.4,0.842,0.842,True
2022-01-12 12:00:00,4.277,4.461,4.268,4.383,2022-01-12 23:59:59.999,4059077.6,0.9855,0.9855,True
2022-01-13 00:00:00,4.39,4.424,4.265,4.309,2022-01-13 11:59:59.999,1781020.8,0.9855,0.9855,True
2022-01-13 12:00:00,4.307,4.42,4.091,4.12,2022-01-13 23:59:59.999,2704895.2,0.9855,0.9855,True
2022-01-14 00:00:00,4.119,4.289,4.074,4.113,2022-01-14 11:59:59.999,1482401.0,1.035,1.035,True
2022-01-14 12:00:00,4.112,4.319,4.086,4.287,2022-01-14 23:59:59.999,1398279.3,1.186,1.186,True
2022-01-15 00:00:00,4.289,4.361,4.253,4.293,2022-01-15 11:59:59.999,1161327.8,1.386,1.386,True
2022-01-15 12:00:00,4.293,4.33,4.226,4.277,2022-01-15 23:59:59.999,1208339.5,1.788,1.788,True
2022-01-16 00:00:00,4.274,4.32,4.195,4.31,2022-01-16 11:59:59.999,951737.3,1.8705,1.8705,True
2022-01-16 12:00:00,4.311,4.343,4.219,4.29,2022-01-16 23:59:59.999,1233164.9,1.991,1.991,True
2022-01-17 00:00:00,4.288,4.313,4.116,4.149,2022-01-17 11:59:59.999,1306284.2,2.0435,2.0435,True
2022-01-17 12:00:00,4.149,4.157,3.994,4.05,2022-01-17 23:59:59.999,1138027.0,2.0435,2.0435,True
2022-01-18 00:00:00,4.052,4.103,3.925,4.017,2022-01-18 11:59:59.999,1184616.3,2.0435,2.0435,True
2022-01-18 12:00:00,4.015,4.21,3.936,4.112,2022-01-18 23:59:59.999,3118575.4,2.0435,2.0435,True
2022-01-19 00:00:00,4.112,4.143,3.807,3.91,2022-01-19 11:59:59.999,2753568.3,2.0435,2.0435,True
2022-01-19 12:00:00,3.911,4.025,3.876,3.878,2022-01-19 23:59:59.999,1449256.6,2.0435,2.0435,True
2022-01-20 00:00:00,3.876,3.972,3.827,3.96,2022-01-20 11:59:59.999,1058429.8,2.0435,2.0435,True
2022-01-20 12:00:00,3.958,4.085,3.678,3.702,2022-01-20 23:59:59.999,2115331.6,2.0435,2.0435,True
2022-01-21 00:00:00,3.702,3.77,3.479,3.571,2022-01-21 11:59:59.999,3641854.1,2.0435,2.0435,True
2022-01-21 12:00:00,3.572,3.682,3.258,3.335,2022-01-21 23:59:59.999,5904895.8,2.0435,2.0435,True
2022-01-22 00:00:00,3.334,3.436,2.697,2.914,2022-01-22 11:59:59.999,6401196.52,2.0435,2.0435,True
2022-01-22 12:00:00,2.916,3.038,2.77,2.958,2022-01-22 23:59:59.999,2961575.2,2.0435,2.0435,True
2022-01-23 00:00:00,2.953,3.159,2.901,3.068,2022-01-23 11:59:59.999,1869343.2,2.0435,2.0435,True
2022-01-23 12:00:00,3.066,3.116,2.836,3.079,2022-01-23 23:59:59.999,2386001.6,2.0435,2.0435,True
2022-01-24 00:00:00,3.079,3.08,2.572,2.618,2022-01-24 11:59:59.999,3687673.66,2.0435,2.0435,True
2022-01-24 12:00:00,2.617,2.989,2.539,2.968,2022-01-24 23:59:59.999,3508964.2,2.0435,2.0435,True
2022-01-25 00:00:00,2.971,2.994,2.848,2.877,2022-01-25 11:59:59.999,1860947.2,2.0435,2.0435,True
2022-01-25 12:00:00,2.875,3.019,2.841,2.92,2022-01-25 23:59:59.999,2495815.7,2.0435,2.0435,True
2022-01-26 00:00:00,2.922,3.035,2.876,3.008,2022-01-26 11:59:59.999,1595054.6,2.0435,2.0435,True
2022-01-26 12:00:00,3.008,3.229,2.853,2.948,2022-01-26 23:59:59.999,2801646.6,2.0435,2.0435,True
2022-01-27 00:00:00,2.945,2.987,2.736,2.95,2022-01-27 11:59:59.999,1586493.0,2.0435,2.0435,True
2022-01-27 12:00:00,2.953,3.054,2.751,2.904,2022-01-27 23:59:59.999,2032346.4,2.0435,2.0435,True
2022-01-28 00:00:00,2.906,3.015,2.848,2.884,2022-01-28 11:59:59.999,2068510.8,2.0435,2.0435,True
2022-01-28 12:00:00,2.888,3.047,2.83,3.026,2022-01-28 23:59:59.999,1599532.9,2.0435,2.0435,True
2022-01-29 00:00:00,3.027,3.125,3.009,3.089,2022-01-29 11:59:59.999,946270.1,2.0435,2.0435,True
2022-01-29 12:00:00,3.089,3.136,3.004,3.094,2022-01-29 23:59:59.999,1369552.7,2.0435,2.0435,True
2022-01-30 00:00:00,3.094,3.505,3.088,3.328,2022-01-30 11:59:59.999,4506982.6,2.0435,2.0435,True
2022-01-30 12:00:00,3.327,3.45,3.205,3.27,2022-01-30 23:59:59.999,3042806.4,2.0435,2.0435,True
2022-01-31 00:00:00,3.27,3.482,3.098,3.461,2022-01-31 11:59:59.999,2871453.9,2.0435,2.0435,True
2022-01-31 12:00:00,3.461,3.53,3.335,3.488,2022-01-31 23:59:59.999,3025635.3,2.0435,2.0435,True
2022-02-01 00:00:00,3.488,3.633,3.474,3.576,2022-02-01 11:59:59.999,3025511.9,2.0435,2.0435,True
2022-02-01 12:00:00,3.575,3.769,3.541,3.74,2022-02-01 23:59:59.999,2684588.2,2.0435,2.0435,True
2022-02-02 00:00:00,3.739,3.85,3.673,3.812,2022-02-02 11:59:59.999,3732180.9,2.0435,2.0435,True
2022-02-02 12:00:00,3.81,3.9,3.57,3.751,2022-02-02 23:59:59.999,7545532.1,2.0435,2.0435,True
2022-02-03 00:00:00,3.754,3.921,3.607,3.869,2022-02-03 11:59:59.999,5024023.2,2.0435,2.0435,True
2022-02-03 12:00:00,3.868,3.972,3.725,3.838,2022-02-03 23:59:59.999,6333928.7,2.0435,2.0435,True
2022-02-04 00:00:00,3.835,3.918,3.673,3.823,2022-02-04 11:59:59.999,3183612.4,2.0435,2.0435,True
2022-02-04 12:00:00,3.825,4.032,3.762,4.011,2022-02-04 23:59:59.999,4322412.0,2.0435,2.0435,True
2022-02-05 00:00:00,4.009,4.046,3.901,3.983,2022-02-05 11:59:59.999,2489122.2,2.0435,2.0435,True
2022-02-05 12:00:00,3.983,4.08,3.856,3.933,2022-02-05 23:59:59.999,2767214.4,2.0435,2.0435,True
2022-02-06 00:00:00,3.934,3.999,3.844,3.916,2022-02-06 11:59:59.999,1812045.7,2.0435,2.0435,True
2022-02-06 12:00:00,3.916,3.958,3.768,3.922,2022-02-06 23:59:59.999,2566237.7,2.0435,2.0435,True
2022-02-07 00:00:00,3.924,4.037,3.835,3.984,2022-02-07 11:59:59.999,2163872.7,2.0435,2.0435,True
2022-02-07 12:00:00,3.986,4.194,3.959,4.144,2022-02-07 23:59:59.999,3325172.5,2.0435,2.0435,True
2022-02-08 00:00:00,4.144,4.267,4.003,4.115,2022-02-08 11:59:59.999,3296954.8,2.0435,2.0435,True
2022-02-08 12:00:00,4.112,4.46,4.025,4.394,2022-02-08 23:59:59.999,8514215.3,2.0435,2.0435,True
2022-02-09 00:00:00,4.396,4.606,4.322,4.534,2022-02-09 11:59:59.999,5663430.0,2.0435,2.0435,True
2022-02-09 12:00:00,4.534,4.589,4.426,4.441,2022-02-09 23:59:59.999,3183187.0,2.0845,2.0845,True
2022-02-10 00:00:00,4.438,4.576,4.374,4.423,2022-02-10 11:59:59.999,2725502.3,2.143,2.143,True
2022-02-10 12:00:00,4.423,4.58,4.105,4.12,2022-02-10 23:59:59.999,6365660.1,2.143,2.143,True
2022-02-11 00:00:00,4.12,4.349,4.03,4.25,2022-02-11 11:59:59.999,3191142.8,2.143,2.143,True
2022-02-11 12:00:00,4.249,4.468,4.017,4.307,2022-02-11 23:59:59.999,5903924.6,2.143,2.143,True
2022-02-12 00:00:00,4.305,4.431,4.079,4.15,2022-02-12 11:59:59.999,6050762.3,2.143,2.143,True
2022-02-12 12:00:00,4.153,4.234,4.045,4.108,2022-02-12 23:59:59.999,2121417.2,2.143,2.143,True
2022-02-13 00:00:00,4.107,4.13,3.984,4.037,2022-02-13 11:59:59.999,1192860.4,2.143,2.143,True
2022-02-13 12:00:00,4.039,4.057,3.813,3.847,2022-02-13 23:59:59.999,1560183.1,2.143,2.143,True
2022-02-14 00:00:00,3.847,3.938,3.732,3.905,2022-02-14 11:59:59.999,1739120.6,2.143,2.143,True
2022-02-14 12:00:00,3.906,3.998,3.847,3.944,2022-02-14 23:59:59.999,1640618.2,2.143,2.143,True
